time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-0.000341637048114,2.30115370428,16.2334248806,0.129544327555,0.123916597886,0.0,-0.549934097062,2.59502084159,4.62216539485,-0.0327312207789,0.111049020004,0.0,442.9864421422614,440.43528873115935,440.7099435462193,441.7127069067553
2.580000000000002,-0.0353532379871,2.45875927102,16.5090041756,0.127445171504,0.130484407567,0.0,-0.617666588015,2.65829108775,4.56396400615,-0.0399256137741,0.106090481984,0.0,411.5379416659029,411.1103599311569,411.55509644432306,410.9170791733742
2.640000000000002,-0.0746504551641,2.62022402956,16.7819638674,0.125139948661,0.136511602073,0.0,-0.692769178544,2.72360613401,4.53472031859,-0.0355688280078,0.0857375248413,0.0,421.86144627654915,420.10921420572964,420.50338304110375,420.8798698018244
2.700000000000002,-0.119260276112,2.78619222232,17.0582436561,0.123268328867,0.141353838557,0.0,-0.794676952378,2.80829323452,4.67389508928,-0.0236321604791,0.0680314832925,0.0,475.61234679657144,474.2588594978244,473.3529005154649,474.2704037885046
2.760000000000002,-0.169493646017,2.95667933561,17.338749248,0.121675833312,0.14519006797,0.0,-0.880109200747,2.87439786925,4.6761788611,-0.0331077544115,0.0541462086712,0.0,433.82290316006254,432.65830706544114,432.8919836438123,432.09358982032666
2.820000000000002,-0.224747992281,3.13094665035,17.6182272448,0.119495781823,0.147941680632,0.0,-0.961975898429,2.93428099258,4.63983360095,-0.0437247285224,0.0190028008677,0.0,421.36239588258206,418.313922741534,420.98544802270555,420.06492644103037
2.880000000000002,-0.285419994659,3.30912277052,17.898607746,0.116625153382,0.150298063511,0.0,-1.06056458341,3.00454028703,4.70583496136,-0.0577083434225,0.0633893792855,0.0,452.0699872939602,455.6335979216413,453.48414222994535,452.357934610556
2.940000000000002,-0.352060119415,3.49143707065,18.1829265787,0.113497859024,0.154132602567,0.0,-1.16109893089,3.07216269765,4.77108765352,-0.042803132761,0.0649279803637,0.0,453.7753292537145,453.90172861492624,453.38560179574745,454.5799724447503
3.000000000000002,-0.424775396303,3.6777086909,18.4709333131,0.110972830785,0.158276849794,0.0,-1.26308919595,3.13653098176,4.82877064666,-0.0406830002494,0.076278806961,0.0,451.47868622783784,452.39720542480876,452.65045898829015,452.8201470870571
3.0600000000000023,-0.503775483568,3.86783295345,18.7628869466,0.108832355183,0.163290338431,0.0,-1.37066623984,3.2005954188,4.90254410449,-0.0271793811852,0.0951432149717,0.0,456.7113058253348,458.2190120986243,458.34724868051,459.4187879552635
3.1200000000000023,-0.589051881545,4.06155919794,19.0575469837,0.107047944892,0.169258243441,0.0,-1.47239140479,3.25669766581,4.91921442471,-0.0354277643769,0.106942428462,0.0,441.27041602262267,442.25203726405795,440.73586761500286,440.0532006025161
3.1800000000000024,-0.680624306912,4.25865045342,19.3536457852,0.104435675123,0.17594917251,0.0,-1.58060054041,3.31269415442,4.95041932781,-0.0693269848814,0.119367626176,0.0,446.5000092347182,447.5235623501414,446.9678545657171,444.194705046505
